College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement
CLG0094,86,5.31,5.45,1,Yes,3,5,3,No
CLG0042,142,9.82,10.2,6,No,8,9,3,Yes
CLG0048,94,5.11,4.94,1,No,6,1,5,No
CLG0051,91,7.95,8.28,10,Yes,8,9,1,No
CLG0067,104,8.88,8.76,1,No,3,4,1,No
CLG0018,91,8.94,8.69,2,No,8,10,3,Yes
CLG0086,105,5.17,5.58,3,Yes,6,7,4,No
CLG0028,80,9.53,9.12,2,No,7,2,4,No
CLG0030,96,9.59,10.03,8,No,0,3,1,No
CLG0002,119,7.81,7.77,6,Yes,8,4,5,No
CLG0073,99,7.41,7.9,1,No,7,5,1,No
CLG0065,102,5.22,5.26,6,Yes,0,2,2,No
CLG0036,107,7.81,8.07,1,No,7,7,1,No
CLG0021,117,7.05,6.56,9,Yes,4,6,5,No
CLG0062,75,8.86,8.86,3,Yes,2,9,0,No
CLG0054,108,7.02,7.26,1,No,7,7,3,No
CLG0028,95,8.42,8.7,1,No,10,10,3,Yes
CLG0100,102,5.51,5.17,2,No,10,10,5,No
CLG0032,115,5.66,5.58,6,Yes,2,2,3,No
CLG0058,82,5.7,5.62,1,No,7,3,5,No
CLG0070,84,5.23,4.83,7,Yes,4,3,2,No
CLG0023,70,7.71,7.65,4,No,7,8,2,No
CLG0070,91,8.97,9.28,7,Yes,2,8,0,No
CLG0064,119,8.05,7.85,4,Yes,9,3,3,No
CLG0086,98,7.87,7.8,4,No,5,8,0,No
CLG0031,79,8.4,8.86,4,Yes,5,5,1,No
CLG0019,92,6.7,6.23,10,No,3,4,3,No
CLG0072,77,6.81,6.9,10,Yes,4,4,0,No
CLG0008,83,6.57,6.81,8,Yes,6,4,2,No
CLG0084,105,8.56,8.82,2,Yes,0,1,5,No
CLG0064,82,5.81,6.03,8,No,7,7,2,No
CLG0088,116,5.07,5.3,10,No,10,10,2,Yes
CLG0077,98,7.98,7.54,1,No,2,10,5,No
CLG0041,101,9.71,9.74,7,No,6,4,0,No
CLG0051,95,8.05,8.33,7,No,8,2,0,No
CLG0007,111,8.91,8.5,6,Yes,1,1,0,No
CLG0052,111,8.36,7.87,4,Yes,9,3,4,No
CLG0072,105,7.49,7.8,5,No,9,1,3,No
CLG0091,108,8.59,8.8,1,No,6,5,4,No
CLG0003,96,9.12,9.03,2,Yes,0,6,4,No
CLG0017,108,6.12,6.56,10,No,4,6,5,No
CLG0005,94,6.68,6.95,7,No,10,6,1,No
CLG0060,100,6.12,6.59,2,Yes,6,7,1,No
CLG0073,95,7.26,7.69,8,Yes,4,1,2,No
CLG0070,93,9.43,9.41,7,No,4,4,5,No
CLG0008,89,6.73,6.98,10,Yes,5,10,4,No
CLG0044,107,6.87,7.04,8,No,9,10,1,No
CLG0026,119,9.3,9.61,4,No,9,9,4,Yes
CLG0048,117,7.58,7.87,1,Yes,10,10,3,Yes
CLG0084,81,7.68,7.33,7,Yes,10,2,4,No
CLG0026,119,9.3,9.03,1,No,5,8,2,Yes
CLG0058,95,7.45,7.22,7,Yes,9,7,0,No
CLG0067,109,8.41,8.73,9,No,1,7,2,No
CLG0058,86,5.43,5.74,5,No,9,3,4,No
CLG0025,102,5.89,5.89,2,Yes,10,2,5,No
CLG0015,104,7.02,7.1,1,Yes,9,2,4,No
CLG0011,77,7.47,7.8,8,No,8,3,0,No
CLG0096,109,9.83,9.64,4,No,2,3,2,No
CLG0096,120,9.85,9.4,8,No,0,10,2,Yes
CLG0006,97,9.26,9.24,2,Yes,10,2,4,No
CLG0002,120,6.58,6.99,3,No,0,7,3,No
CLG0023,97,9.82,10.11,3,No,8,2,5,No
CLG0093,112,8.45,8.32,4,No,5,6,5,Yes
CLG0007,66,6.96,6.52,9,Yes,6,5,1,No
CLG0062,136,8.51,8.65,9,No,1,7,4,Yes
CLG0030,122,5.08,5.41,5,Yes,10,7,4,No
CLG0080,95,5.73,5.89,7,No,0,8,5,No
CLG0001,70,9.15,9.08,9,No,1,4,1,No
CLG0077,104,8.23,7.85,1,No,2,10,0,No
CLG0036,78,6.82,7.23,2,No,2,5,4,No
CLG0001,106,7.5,7.28,6,No,7,10,3,No
CLG0022,106,9.53,9.25,3,No,3,4,0,No
CLG0093,85,8.16,8.48,7,Yes,0,7,0,No
CLG0062,116,6.99,7.47,5,Yes,1,3,0,No
CLG0080,112,5.6,5.76,10,No,8,10,4,Yes
CLG0044,114,6.47,6.59,8,No,1,2,5,No
CLG0009,100,9.89,9.71,1,Yes,8,4,0,No
CLG0089,78,7.19,6.71,9,No,4,5,2,No
CLG0038,114,7.36,7.05,10,Yes,3,1,4,No
CLG0022,95,7.49,7.57,6,No,3,3,4,No
CLG0041,79,9.42,9.07,5,No,2,8,1,No
CLG0002,120,8.02,8.4,8,No,1,5,5,Yes
CLG0001,131,8.47,8.16,4,Yes,7,1,0,No
CLG0010,99,6.95,6.97,9,No,5,4,4,No
CLG0099,132,5.15,5.16,5,Yes,8,8,5,Yes
CLG0088,101,9.65,9.75,1,Yes,1,8,3,Yes
CLG0050,94,9.75,9.58,8,Yes,0,2,3,No
CLG0024,90,9.75,10.12,9,No,7,9,5,Yes
CLG0047,124,9.72,9.66,5,No,7,10,4,Yes
CLG0046,88,9.08,9.28,5,Yes,4,1,4,No
CLG0074,111,8.42,8.56,6,No,1,10,3,Yes
CLG0020,91,9.22,8.84,9,Yes,9,8,3,Yes
CLG0076,93,8.0,8.12,5,Yes,4,8,2,Yes
CLG0060,115,5.67,5.72,2,No,7,6,3,No
CLG0023,94,6.96,7.36,3,No,3,1,2,No
CLG0023,93,9.86,10.24,10,Yes,1,9,4,Yes
CLG0073,116,6.76,6.41,3,Yes,2,10,0,No
CLG0062,123,9.34,8.92,9,No,2,3,5,Yes
CLG0004,109,5.47,5.26,8,No,8,1,5,No
CLG0093,90,6.67,7.16,6,Yes,2,7,5,No
CLG0027,92,6.75,6.27,5,Yes,0,10,0,No
CLG0093,101,5.26,5.43,10,Yes,6,5,1,No
CLG0057,104,5.6,5.71,2,No,0,2,5,No
CLG0068,85,5.97,6.12,9,Yes,5,1,2,No
CLG0066,110,9.19,8.91,10,Yes,9,6,3,No
CLG0071,101,5.32,5.05,8,Yes,3,1,2,No
CLG0057,74,6.49,6.42,5,Yes,6,6,1,No
CLG0043,86,5.05,4.65,6,No,6,1,1,No
CLG0048,92,8.48,8.05,9,Yes,6,7,2,No
CLG0042,98,8.1,7.69,1,Yes,5,7,3,No
CLG0098,128,8.22,8.29,4,Yes,6,10,4,Yes
CLG0012,103,6.87,6.77,5,No,7,4,4,No
CLG0091,87,6.04,5.83,9,No,2,7,4,No
CLG0054,103,8.6,8.42,5,No,4,8,5,Yes
CLG0086,94,9.06,8.77,5,Yes,9,8,1,No
CLG0079,104,5.69,5.6,3,No,10,3,5,No
CLG0074,108,7.43,7.13,8,Yes,8,8,2,No
CLG0035,118,6.24,6.44,7,Yes,7,3,1,No
CLG0040,99,5.84,5.46,8,No,5,5,3,No
CLG0053,124,8.67,9.12,4,No,8,1,5,Yes
CLG0084,113,7.69,7.28,8,No,9,7,0,No
CLG0032,89,6.08,6.52,10,No,4,10,1,No
CLG0084,133,6.55,6.88,4,No,1,8,3,Yes
CLG0005,104,9.83,10.01,1,No,8,4,3,No
CLG0029,87,9.24,9.65,4,Yes,4,7,3,No
CLG0091,124,9.4,9.04,5,No,7,7,0,No
CLG0090,131,7.3,6.98,10,No,7,6,4,No
CLG0011,99,8.12,7.87,8,Yes,3,5,2,No
CLG0029,92,6.88,6.62,10,Yes,3,10,1,No
CLG0020,97,5.39,5.2,6,No,0,4,0,No
CLG0043,110,7.01,7.09,10,Yes,4,5,3,No
CLG0070,119,7.97,7.5,5,Yes,8,7,0,No
CLG0008,108,6.44,6.32,3,No,4,8,1,No
CLG0045,101,9.24,8.99,4,No,4,4,2,No
CLG0066,122,5.76,5.87,6,Yes,5,5,1,No
CLG0062,95,6.84,7.33,6,Yes,5,6,5,No
CLG0055,115,5.62,5.64,6,No,7,9,0,No
CLG0091,95,7.02,6.95,2,Yes,0,10,5,No
CLG0038,106,5.2,5.07,8,No,4,6,3,No
CLG0084,98,6.36,6.64,8,Yes,8,7,5,No
CLG0094,99,7.0,6.57,6,Yes,2,8,3,No
CLG0093,94,7.39,7.85,4,No,10,3,4,No
CLG0066,120,7.72,7.64,2,No,6,5,4,No
CLG0015,89,6.37,6.18,6,No,6,4,2,No
CLG0033,88,7.62,8.09,6,No,9,1,2,No
CLG0011,131,7.55,7.99,10,Yes,2,4,5,No
CLG0040,114,6.58,6.72,3,No,6,2,5,No
CLG0088,64,9.15,8.67,2,Yes,2,4,4,No
CLG0041,91,7.73,7.98,4,Yes,5,2,4,No
CLG0079,72,6.66,6.5,8,Yes,7,4,1,No
CLG0005,85,9.74,9.63,5,No,7,4,1,No
CLG0073,52,9.23,8.89,3,No,5,3,5,No
CLG0004,97,9.91,9.93,5,Yes,1,5,3,No
CLG0091,82,8.46,8.7,9,Yes,0,9,5,Yes
CLG0068,100,6.89,6.66,8,No,2,1,3,No
CLG0037,75,6.4,6.84,10,No,2,7,4,No
CLG0013,101,8.32,8.01,7,No,6,10,1,No
CLG0021,93,9.9,9.47,4,No,3,1,4,No
CLG0011,122,8.13,8.27,2,Yes,1,10,4,Yes
CLG0076,121,9.41,9.76,9,Yes,1,1,2,Yes
CLG0014,111,6.65,7.1,3,Yes,6,2,4,No
CLG0036,95,7.03,7.3,6,Yes,7,10,3,No
CLG0013,129,9.53,9.23,7,Yes,10,6,2,Yes
CLG0059,76,8.78,9.26,3,No,4,9,1,No
CLG0069,78,9.91,10.33,3,No,1,3,3,No
CLG0021,98,8.87,8.53,3,No,2,5,0,No
CLG0073,133,7.24,7.3,3,No,0,8,1,No
CLG0097,96,7.66,7.72,3,Yes,9,10,5,No
CLG0064,97,9.5,9.44,7,Yes,3,6,0,No
CLG0055,78,7.76,8.24,5,No,6,3,3,No
CLG0081,114,6.28,5.84,4,Yes,9,2,1,No
CLG0091,114,7.18,7.31,6,Yes,8,3,0,No
CLG0065,111,7.58,7.29,8,Yes,2,6,0,No
CLG0051,90,5.48,5.51,2,Yes,3,5,1,No
CLG0069,89,8.72,9.0,3,Yes,5,8,4,Yes
CLG0076,80,5.55,5.3,2,No,0,10,3,No
CLG0025,101,7.02,6.91,7,No,4,2,3,No
CLG0025,83,9.02,9.47,2,Yes,9,2,2,No
CLG0012,82,7.34,7.6,5,No,4,4,1,No
CLG0011,93,9.21,9.28,10,Yes,9,9,3,Yes
CLG0094,92,6.71,6.43,9,Yes,8,5,0,No
CLG0048,91,9.79,9.72,8,Yes,8,7,1,No
CLG0091,106,6.05,6.32,8,Yes,0,7,5,No
CLG0081,101,5.19,5.51,3,Yes,2,6,0,No
CLG0094,95,9.36,9.1,1,No,3,6,1,No
CLG0003,102,8.76,8.92,2,Yes,0,9,0,No
CLG0075,85,6.16,5.76,7,Yes,8,4,0,No
CLG0049,101,9.92,9.44,4,No,1,2,1,No
CLG0033,102,7.51,7.56,10,No,4,7,2,No
CLG0047,77,9.76,9.48,5,No,2,6,0,No
CLG0073,114,7.53,7.11,1,Yes,3,4,1,No
CLG0018,86,7.36,7.59,2,Yes,3,1,4,No
CLG0001,101,7.25,7.25,9,Yes,10,4,5,No
CLG0070,117,6.67,6.97,6,No,1,6,4,No
CLG0098,113,7.67,7.83,7,Yes,10,3,5,No
CLG0005,100,7.26,7.49,5,Yes,1,1,2,No
CLG0003,94,5.18,4.99,9,No,7,2,1,No
CLG0090,114,6.3,6.06,10,No,1,6,5,No
CLG0070,110,6.07,6.17,5,No,9,1,2,No
CLG0011,90,9.34,9.04,6,No,6,6,5,No
CLG0075,88,7.99,8.31,10,No,0,1,0,No
CLG0040,68,8.82,8.84,9,Yes,0,1,5,No
CLG0064,102,9.78,9.51,5,No,9,6,5,No
CLG0080,98,8.22,8.35,4,No,2,1,4,No
CLG0084,117,9.91,10.36,5,Yes,2,9,2,Yes
CLG0084,105,6.56,6.14,5,Yes,10,2,0,No
CLG0090,120,5.93,5.54,5,Yes,8,9,4,Yes
CLG0058,89,7.02,7.36,1,Yes,1,5,2,No
CLG0099,117,7.35,6.96,5,No,3,5,0,No
CLG0025,92,9.48,9.02,5,No,2,10,5,Yes
CLG0030,111,7.8,7.65,1,No,6,8,3,Yes
CLG0040,78,6.46,6.43,4,Yes,5,1,4,No
CLG0025,103,8.71,8.78,8,No,8,9,0,No
CLG0010,70,7.53,7.54,4,Yes,7,1,3,No
CLG0057,95,5.81,6.22,7,No,1,5,2,No
CLG0035,106,7.88,8.15,6,No,2,8,3,Yes
CLG0027,92,9.56,10.04,5,Yes,0,1,5,No
CLG0068,84,9.21,9.19,9,No,7,5,4,No
CLG0062,112,7.93,7.51,8,Yes,1,3,1,No
CLG0080,98,6.89,7.35,5,No,3,8,2,No
CLG0029,92,5.43,4.93,10,Yes,1,3,3,No
CLG0099,100,7.35,7.63,7,Yes,1,8,0,No
CLG0021,139,8.76,8.29,9,No,2,2,1,No
CLG0041,117,6.8,7.06,7,Yes,9,10,1,No
CLG0031,117,6.18,6.62,3,No,4,3,2,No
CLG0019,106,9.66,9.55,10,No,7,1,3,No
CLG0038,102,9.11,8.85,5,No,9,1,4,No
CLG0032,64,8.19,7.92,9,No,1,4,3,No
CLG0004,89,5.68,5.67,9,Yes,4,5,3,No
CLG0078,92,5.72,5.39,8,Yes,10,3,2,No
CLG0065,71,5.52,5.69,6,No,3,2,2,No
CLG0083,82,8.08,7.95,7,Yes,2,1,0,No
CLG0048,70,5.58,5.4,7,Yes,9,3,4,No
CLG0032,99,9.21,9.17,1,No,5,1,2,No
CLG0008,112,9.96,10.0,8,No,8,10,0,Yes
CLG0005,116,6.83,6.47,6,No,7,10,5,Yes
CLG0072,106,7.27,7.48,7,Yes,1,6,1,No
CLG0049,85,8.56,8.94,10,No,0,3,0,No
CLG0070,71,9.69,9.47,10,No,7,4,4,No
CLG0099,73,9.47,9.15,2,No,4,8,0,No
CLG0053,80,5.29,5.55,7,No,1,10,5,No
CLG0060,86,5.85,5.53,8,Yes,9,5,0,No
CLG0061,97,8.77,8.31,5,No,0,5,2,No
CLG0062,84,8.44,8.56,1,No,10,8,4,Yes
CLG0075,105,5.67,5.41,6,Yes,7,10,0,No
CLG0013,96,7.51,7.18,3,No,7,10,3,No
CLG0089,100,8.9,9.38,5,No,5,10,0,No
CLG0051,117,6.09,5.88,9,No,4,4,1,No
CLG0029,82,9.36,9.76,7,No,4,8,1,No
CLG0020,106,5.26,4.94,8,No,5,10,0,No
CLG0035,99,8.91,9.23,6,No,4,5,5,No
CLG0090,94,8.08,8.08,9,No,1,6,0,No
CLG0084,113,6.58,6.16,3,No,6,1,3,No
CLG0041,113,8.6,8.83,1,No,3,9,0,Yes
CLG0044,85,8.91,9.3,10,No,6,4,2,No
CLG0044,97,9.67,9.33,4,No,0,1,4,No
CLG0006,104,6.84,7.07,8,No,5,7,5,No
CLG0063,95,8.43,8.38,6,No,1,10,3,Yes
CLG0017,108,8.01,8.26,7,No,2,4,0,No
CLG0091,104,7.63,7.84,9,Yes,2,5,5,No
CLG0041,127,9.45,8.98,2,Yes,9,7,2,Yes
CLG0083,77,5.02,4.7,7,No,0,7,5,No
CLG0096,98,6.41,6.38,4,No,4,9,0,No
CLG0023,86,7.69,8.12,7,No,7,9,3,Yes
CLG0038,109,5.89,5.73,8,No,7,7,3,No
CLG0041,75,9.54,9.67,2,No,9,10,1,No
CLG0031,105,8.24,7.75,7,No,10,9,1,No
CLG0016,90,7.39,7.6,8,No,6,5,0,No
CLG0003,88,9.07,9.17,1,Yes,6,2,4,No
CLG0080,78,7.25,7.47,10,Yes,7,9,2,No
CLG0016,93,7.79,8.19,5,Yes,7,6,1,No
CLG0068,116,5.01,4.66,9,No,4,6,1,No
CLG0069,99,6.83,6.59,2,Yes,6,9,4,No
CLG0054,109,5.69,6.19,6,No,1,1,5,No
CLG0092,124,8.45,8.11,2,No,3,2,3,Yes
CLG0087,103,7.4,7.62,3,Yes,5,3,0,No
CLG0042,91,6.51,6.74,6,Yes,10,1,0,No
CLG0064,107,7.34,7.52,5,Yes,9,4,2,No
CLG0019,91,6.05,5.78,4,Yes,2,2,4,No
CLG0089,92,9.63,9.35,7,Yes,1,3,5,No
CLG0083,77,5.27,5.44,3,No,0,8,4,No
CLG0062,113,9.33,9.02,10,No,3,4,4,Yes
CLG0003,94,7.56,7.72,7,No,1,9,3,No
CLG0008,102,8.09,8.08,9,Yes,2,6,4,No
CLG0090,84,6.51,6.4,2,No,9,1,3,No
CLG0031,106,9.83,9.63,5,Yes,10,6,0,No
CLG0019,88,6.41,6.86,1,Yes,10,7,3,No
CLG0081,97,7.94,7.95,7,No,10,4,0,No
CLG0065,113,9.97,10.03,2,No,5,8,2,Yes
CLG0053,111,9.41,9.86,5,Yes,9,10,4,Yes
CLG0013,99,7.68,7.83,1,No,2,3,2,No
CLG0059,73,9.95,10.41,1,Yes,2,7,4,No
CLG0057,144,8.51,8.12,4,Yes,3,7,5,Yes
CLG0043,126,6.04,6.39,7,No,2,4,2,No
CLG0012,110,7.03,6.87,7,Yes,5,1,1,No
CLG0096,88,6.67,6.98,8,No,8,10,1,No
CLG0088,98,6.72,7.08,9,No,7,10,3,No
CLG0098,91,8.8,8.57,4,Yes,1,6,5,No
CLG0024,118,7.92,7.83,2,No,2,10,2,Yes
CLG0042,103,5.19,5.42,10,No,7,7,4,No
CLG0009,88,9.39,8.99,10,No,2,3,0,No
CLG0048,92,6.48,6.74,3,Yes,4,5,3,No
CLG0068,116,9.99,9.6,9,Yes,10,8,5,Yes
CLG0048,124,9.77,10.18,8,Yes,8,7,3,Yes
CLG0025,122,9.7,9.48,6,No,1,2,5,Yes
CLG0100,111,9.06,9.14,3,Yes,8,4,1,No
CLG0024,96,6.1,5.72,10,Yes,9,7,5,No
CLG0023,51,7.66,7.43,8,No,4,9,2,No
CLG0062,104,6.12,6.02,2,No,8,7,2,No
CLG0079,99,6.3,6.29,4,No,3,8,5,No
CLG0089,102,8.05,7.55,4,Yes,7,10,3,No
CLG0061,100,5.2,5.59,9,No,7,9,1,No
CLG0010,80,9.85,9.36,8,Yes,2,1,0,No
CLG0010,108,9.59,9.86,7,Yes,4,3,1,No
CLG0070,109,6.9,6.87,4,Yes,9,6,2,No
CLG0069,110,7.58,7.6,7,No,0,8,0,No
CLG0060,114,7.33,7.04,1,Yes,5,7,3,No
CLG0093,109,9.41,9.52,8,No,8,6,0,No
CLG0084,93,8.44,8.48,8,No,0,4,3,No
CLG0065,98,6.39,6.05,9,No,1,8,1,No
CLG0086,101,7.23,6.97,9,No,6,10,0,No
CLG0057,101,7.14,6.71,1,Yes,5,4,4,No
CLG0087,114,9.8,9.37,10,No,9,6,2,Yes
CLG0090,109,5.88,5.39,7,Yes,10,3,3,No
CLG0014,131,5.45,5.17,1,No,2,7,0,No
CLG0036,133,9.4,9.58,6,Yes,1,6,0,No
CLG0062,101,9.48,9.3,5,No,6,7,5,No
CLG0076,42,9.36,9.2,2,Yes,9,5,4,No
CLG0015,118,7.55,7.18,3,Yes,9,5,5,No
CLG0049,91,8.3,8.38,8,Yes,4,2,5,No
CLG0080,87,7.82,7.66,2,Yes,5,6,5,No
CLG0015,94,5.35,5.53,4,No,8,1,1,No
CLG0072,93,7.98,8.22,3,No,6,7,4,No
CLG0044,109,5.07,5.15,7,No,3,3,0,No
CLG0078,76,6.62,6.4,8,Yes,10,2,2,No
CLG0002,83,9.66,9.67,4,Yes,8,7,0,No
CLG0076,105,6.52,6.27,6,No,2,9,0,No
CLG0063,109,9.7,10.1,3,No,3,1,0,No
CLG0024,109,6.25,6.52,7,No,9,6,5,No
CLG0002,88,6.57,6.56,8,No,2,8,4,No
CLG0082,85,8.14,8.61,7,Yes,9,2,4,No
CLG0004,92,8.81,8.86,4,Yes,10,5,3,No
CLG0092,103,7.51,7.34,10,Yes,2,4,3,No
CLG0089,122,9.41,9.01,9,No,0,10,5,Yes
CLG0040,69,5.2,5.24,10,No,4,3,5,No
CLG0007,96,9.61,9.97,8,Yes,3,10,3,Yes
CLG0076,80,5.98,6.35,6,No,10,8,0,No
CLG0061,75,9.42,9.52,2,No,8,2,3,No
CLG0044,114,7.0,6.89,10,No,3,1,3,No
CLG0083,108,9.16,9.31,7,Yes,2,1,1,No
CLG0068,106,8.36,8.62,9,Yes,5,10,5,Yes
CLG0002,113,5.88,5.79,9,No,9,5,5,No
CLG0088,92,9.59,9.57,9,No,10,9,4,Yes
CLG0045,93,6.23,6.41,9,No,4,4,3,No
CLG0011,132,6.22,6.6,6,Yes,3,7,4,No
CLG0088,96,9.07,9.36,1,No,0,2,2,No
CLG0039,111,5.53,5.05,6,No,10,3,5,No
CLG0073,100,6.11,5.73,5,Yes,2,10,1,No
CLG0007,72,7.52,7.87,7,No,3,9,2,No
CLG0029,69,9.15,9.48,8,No,9,5,5,No
CLG0099,91,5.74,5.63,1,No,10,6,4,No
CLG0064,115,7.74,7.82,10,Yes,7,3,4,No
CLG0024,111,8.56,8.97,4,No,8,6,2,Yes
CLG0067,113,9.3,9.71,4,Yes,7,10,3,Yes
CLG0001,85,9.68,9.96,1,No,8,8,1,No
CLG0097,124,8.92,8.63,4,No,9,10,4,Yes
CLG0046,85,8.26,8.49,7,Yes,0,1,0,No
CLG0098,103,7.17,6.77,6,No,10,10,1,No
CLG0043,99,5.56,5.95,4,Yes,0,8,2,No
CLG0010,97,8.55,8.2,2,No,2,8,4,Yes
CLG0079,120,9.96,10.12,7,No,3,7,4,Yes
CLG0075,89,8.68,8.79,8,No,1,4,5,No
CLG0033,79,5.08,5.36,9,Yes,9,1,2,No
CLG0061,100,7.48,7.53,9,Yes,6,10,0,No
CLG0096,94,8.07,7.63,4,Yes,8,2,5,No
CLG0038,150,8.45,8.66,3,No,10,10,0,Yes
CLG0020,110,8.6,8.48,5,No,5,3,4,No
CLG0096,93,7.79,7.61,6,No,3,5,3,No
CLG0072,84,6.12,6.61,8,No,5,3,0,No
CLG0053,71,9.71,9.8,3,Yes,0,8,0,No
CLG0055,84,8.48,8.69,6,No,5,6,3,No
CLG0017,101,6.18,6.21,5,Yes,3,3,5,No
CLG0046,121,6.61,6.88,7,No,2,2,0,No
CLG0100,116,9.61,9.86,9,Yes,5,3,3,Yes
CLG0002,103,9.44,9.6,7,No,8,2,2,No
CLG0098,95,7.03,7.53,6,No,7,3,5,No
CLG0011,104,5.19,5.15,9,No,7,9,1,No
CLG0078,92,5.24,5.45,10,Yes,8,1,1,No
CLG0082,125,6.42,6.72,4,No,5,3,2,No
CLG0010,97,8.15,8.03,1,No,7,7,0,No
CLG0023,98,7.92,7.88,8,No,6,2,1,No
CLG0088,66,8.17,8.64,6,No,0,3,2,No
CLG0044,97,8.59,8.12,6,Yes,5,6,1,No
CLG0075,112,5.1,4.94,5,Yes,10,2,0,No
CLG0056,83,5.53,5.52,10,No,3,1,5,No
CLG0028,88,6.8,6.3,3,No,2,10,3,No
CLG0027,111,5.77,6.17,6,No,2,2,2,No
CLG0048,77,5.38,5.17,1,Yes,9,4,5,No
CLG0072,115,8.2,7.96,7,No,7,5,1,No
CLG0037,92,9.08,9.4,6,Yes,0,1,0,No
CLG0064,94,8.76,8.54,5,Yes,6,4,5,No
CLG0047,83,9.09,9.25,3,Yes,10,5,1,No
CLG0049,105,8.33,8.65,8,No,9,4,0,No
CLG0066,136,8.68,8.97,4,No,3,2,0,No
CLG0045,111,6.36,6.64,9,Yes,0,1,0,No
CLG0058,87,9.97,9.56,9,No,1,4,0,No
CLG0065,117,5.92,5.5,5,No,6,2,2,No
CLG0068,95,6.07,5.88,7,No,9,10,5,No
CLG0003,120,6.44,5.98,6,Yes,0,9,3,Yes
CLG0090,112,9.88,9.88,6,Yes,5,4,2,Yes
CLG0071,55,9.94,9.83,4,No,3,3,1,No
CLG0086,84,8.97,9.03,10,No,2,7,2,No
CLG0010,114,8.15,7.95,8,Yes,6,3,2,No
CLG0010,102,7.6,7.59,10,Yes,8,10,1,No
CLG0039,84,9.85,9.68,3,Yes,4,8,3,Yes
CLG0065,90,8.48,8.18,5,No,5,5,2,No
CLG0058,71,9.72,9.87,1,Yes,6,4,0,No
CLG0037,98,6.58,6.75,1,No,9,1,2,No
CLG0075,133,6.67,7.0,9,No,5,5,1,No
CLG0034,112,9.27,9.64,4,No,5,9,3,Yes
CLG0010,132,5.75,5.95,9,Yes,2,8,2,Yes
CLG0078,113,9.73,9.92,7,Yes,10,4,2,Yes
CLG0038,115,7.54,7.1,10,Yes,2,9,1,No
CLG0061,129,9.63,9.24,8,No,4,7,4,Yes
CLG0066,105,6.68,6.99,9,Yes,6,2,4,No
CLG0074,97,8.58,8.31,1,Yes,5,7,5,No
CLG0096,115,7.41,7.27,7,Yes,1,4,2,No
CLG0029,121,8.13,7.78,8,No,2,5,5,No
CLG0050,92,7.52,7.22,2,Yes,4,1,0,No
CLG0065,89,9.84,10.12,10,Yes,6,4,2,No
CLG0004,102,8.46,8.22,9,No,5,2,5,No
CLG0097,112,6.26,6.21,1,No,9,9,4,Yes
CLG0024,111,9.55,9.2,3,Yes,2,8,2,Yes
CLG0041,78,6.47,6.65,9,No,6,3,0,No
CLG0022,128,6.86,7.09,1,Yes,4,7,3,No
CLG0010,90,5.51,5.37,4,Yes,9,7,2,No
CLG0044,96,9.5,9.78,10,No,3,6,1,No
CLG0060,86,6.43,6.17,6,No,5,3,0,No
CLG0026,140,6.29,6.48,6,No,1,9,2,Yes
CLG0014,103,9.6,9.83,4,No,6,9,4,Yes
CLG0012,87,9.03,9.5,10,Yes,1,6,5,No
CLG0020,112,5.71,5.44,10,No,6,3,2,No
CLG0098,111,8.85,8.44,10,No,7,4,5,Yes
CLG0035,97,9.57,9.33,10,No,1,5,4,No
CLG0086,112,5.39,5.01,1,Yes,7,9,1,No
CLG0063,87,9.13,8.8,5,Yes,6,3,3,No
CLG0017,92,7.74,7.57,5,No,2,9,4,No
CLG0028,69,8.35,8.26,3,No,6,5,2,No
CLG0087,80,7.46,7.86,3,Yes,0,6,1,No
CLG0080,127,8.49,8.19,4,No,1,2,0,No
CLG0087,124,5.17,5.64,3,No,4,2,2,No
CLG0037,100,8.81,9.12,3,No,10,2,5,No
CLG0100,124,5.17,5.55,3,No,8,7,5,No
CLG0023,97,7.28,7.71,7,No,0,6,5,No
CLG0095,96,5.75,6.0,9,No,4,7,0,No
CLG0015,100,9.12,9.41,1,No,5,3,5,No
CLG0013,98,6.57,6.51,8,No,2,4,5,No
CLG0014,96,7.27,7.28,10,No,4,6,4,No
CLG0086,117,7.14,7.57,1,No,1,3,5,No
CLG0009,102,8.86,8.74,9,No,10,1,1,No
CLG0008,110,7.41,6.95,8,Yes,7,6,3,No
CLG0078,115,8.94,9.2,6,No,2,10,2,Yes
CLG0071,105,5.37,5.44,6,No,4,10,1,No
CLG0067,85,5.96,6.27,10,Yes,0,2,1,No
CLG0100,79,7.76,7.34,7,No,4,7,3,No
CLG0023,102,9.74,9.86,8,Yes,0,5,5,No
CLG0081,97,5.37,5.12,7,No,8,1,4,No
CLG0041,101,5.22,5.62,1,No,1,9,5,No
CLG0089,99,5.78,5.39,10,Yes,5,2,5,No
CLG0087,138,8.21,8.55,4,Yes,8,2,3,Yes
CLG0075,80,6.99,6.58,4,Yes,2,10,3,No
CLG0032,70,9.13,8.66,9,No,5,10,3,Yes
CLG0065,104,5.36,5.1,9,Yes,0,4,5,No
CLG0027,94,5.98,5.81,3,Yes,6,2,0,No
CLG0092,104,6.5,6.63,9,Yes,1,10,5,No
CLG0090,108,8.13,7.76,5,No,4,6,2,No
